model,hardware,tp,batch_size,prompt_plus_token_size,token_time,layer_time,Matmul,BatchedMatmul,Softmax,LayerNorm,GeLU,AllReduce,Others
Bloom-176B,Decoding_66corex8,8,16,512,0.034381,0.00049116,0.00035491,7.3547e-05,6.6094e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,513,0.034382,0.00049117,0.00035491,7.3555e-05,6.6104e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,514,0.034383,0.00049118,0.00035491,7.3564e-05,6.6104e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,784,0.035292,0.00050417,0.00035491,8.6339e-05,6.8235e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,770,0.035325,0.00050464,0.00035491,8.6824e-05,6.8124e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,776,0.035279,0.00050398,0.00035491,8.6156e-05,6.8174e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,772,0.035326,0.00050466,0.00035491,8.684e-05,6.8134e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,516,0.034384,0.0004912,0.00035491,7.3581e-05,6.6114e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,544,0.034364,0.00049091,0.00035491,7.327e-05,6.6346e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,528,0.034372,0.00049103,0.00035491,7.3399e-05,6.6215e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,520,0.034364,0.00049091,0.00035491,7.329e-05,6.6154e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,640,0.034845,0.00049778,0.00035491,8.0065e-05,6.7104e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,576,0.034846,0.0004978,0.00035491,8.0133e-05,6.6599e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,769,0.035324,0.00050463,0.00035491,8.6816e-05,6.8114e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,768,0.035324,0.00050463,0.00035491,8.6808e-05,6.8104e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1032,0.036761,0.00052516,0.00035491,0.00010714,7.0185e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1026,0.03628,0.00051829,0.00035491,0.00010027,7.0134e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1025,0.036279,0.00051828,0.00035491,0.00010026,7.0124e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1028,0.036754,0.00052506,0.00035491,0.00010703,7.0144e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1088,0.036726,0.00052466,0.00035491,0.00010659,7.07e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1040,0.036675,0.00052393,0.00035491,0.00010589,7.0245e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1152,0.037167,0.00053096,0.00035491,0.00011282,7.1356e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1056,0.036687,0.0005241,0.00035491,0.00010605,7.0377e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,896,0.035756,0.0005108,0.00035491,9.2884e-05,6.9114e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,832,0.035752,0.00051075,0.00035491,9.2881e-05,6.8609e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,800,0.035771,0.00051102,0.00035491,9.3177e-05,6.8356e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1024,0.036279,0.00051827,0.00035491,0.00010025,7.0124e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1408,0.038098,0.00054426,0.00035491,0.00012588,7.376e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1537,0.038698,0.00055283,0.00035491,0.00013434,7.477e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1280,0.037636,0.00053765,0.00035491,0.00011938,7.2659e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1536,0.038697,0.00055282,0.00035491,0.00013434,7.477e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1538,0.038699,0.00055284,0.00035491,0.00013435,7.4781e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1552,0.038515,0.00055022,0.00035491,0.00013172,7.4851e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1544,0.038706,0.00055295,0.00035491,0.00013446,7.4811e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1540,0.0387,0.00055285,0.00035491,0.00013437,7.4791e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1600,0.039024,0.00055749,0.00035491,0.00013895,7.5275e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1792,0.039466,0.0005638,0.00035491,0.00014511,7.6781e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1568,0.038538,0.00055054,0.00035491,0.00013203,7.5023e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1664,0.039094,0.00055849,0.00035491,0.00013991,7.5781e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2048,0.040705,0.0005815,0.00035491,0.00016224,8.2447e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2050,0.040705,0.00058151,0.00035491,0.00016225,8.2457e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,1920,0.04005,0.00057215,0.00035491,0.00015336,7.7791e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2049,0.040705,0.0005815,0.00035491,0.00016224,8.2447e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2432,0.042659,0.00060942,0.00035491,0.00018986,8.5467e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2176,0.041423,0.00059176,0.00035491,0.00017241,8.3457e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2112,0.040912,0.00058445,0.00035491,0.00016515,8.2952e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2304,0.042038,0.00060054,0.00035491,0.00018108,8.4457e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2064,0.041205,0.00058864,0.00035491,0.00016938,8.2528e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2056,0.040926,0.00058466,0.00035491,0.0001654,8.2488e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2080,0.040863,0.00058375,0.00035491,0.00016448,8.27e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2052,0.040706,0.00058152,0.00035491,0.00016227,8.2467e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3073,0.045248,0.0006464,0.00035491,0.00022659,8.7993e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2816,0.043967,0.0006281,0.00035491,0.00020852,8.5669e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3072,0.045247,0.00064638,0.00035491,0.00022658,8.7993e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,2560,0.042808,0.00061154,0.00035491,0.00019189,8.6478e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3074,0.045249,0.00064641,0.00035491,0.00022661,8.8013e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3080,0.045258,0.00064654,0.00035491,0.00022673,8.8043e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3076,0.04525,0.00064643,0.00035491,0.00022662,8.8023e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3088,0.045757,0.00065367,0.00035491,0.00023385,8.8094e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3104,0.044985,0.00064265,0.00035491,0.00022281,8.8286e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3328,0.046137,0.0006591,0.00035491,0.00023906,9.0316e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3200,0.045589,0.00065127,0.00035491,0.00023135,8.9144e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3136,0.045034,0.00064334,0.00035491,0.00022348,8.8579e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3456,0.046802,0.00066861,0.00035491,0.00024845,9.1478e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3840,0.048576,0.00069394,0.00035491,0.00027344,9.4952e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,4096,0.049989,0.00071412,0.00035491,0.00029326,9.8568e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,3584,0.04735,0.00067642,0.00035491,0.00025615,9.2639e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,4224,0.049283,0.00070404,0.00035491,0.00028308,9.9568e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,4112,0.050243,0.00071775,0.00035491,0.00029688,9.8649e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,4128,0.050534,0.00072191,0.00035491,0.00030102,9.8821e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,4160,0.04919,0.00070272,0.00035491,0.0002818,9.9073e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,4098,0.049989,0.00071413,0.00035491,0.00029326,9.8579e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,4097,0.049989,0.00071412,0.00035491,0.00029326,9.8568e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,4100,0.04999,0.00071415,0.00035491,0.00029328,9.8589e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,16,4104,0.049999,0.00071427,0.00035491,0.0002934,9.8609e-06,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,24,4,0.032206,0.00046009,0.0003563,3.7722e-05,6.2518e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,2,0.032182,0.00045974,0.0003563,3.7375e-05,6.2508e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,3,0.032195,0.00045992,0.0003563,3.7561e-05,6.2518e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,16,4352,0.050395,0.00071993,0.00035491,0.00029885,1.007e-05,1.4728e-05,6.3143e-06,3.4232e-05,8.2108e-07
Bloom-176B,Decoding_66corex8,8,24,8,0.032255,0.00046078,0.0003563,3.8415e-05,6.2558e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,9,0.032266,0.00046095,0.0003563,3.8578e-05,6.2558e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,6,0.032229,0.00046041,0.0003563,3.8043e-05,6.2538e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,5,0.032217,0.00046025,0.0003563,3.7883e-05,6.2528e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,17,0.03237,0.00046243,0.0003563,4.0051e-05,6.2629e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,12,0.032304,0.00046148,0.0003563,3.9109e-05,6.2589e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,16,0.032358,0.00046226,0.0003563,3.9883e-05,6.2619e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,10,0.032279,0.00046112,0.0003563,3.8755e-05,6.2568e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,65,0.032858,0.0004694,0.0003563,4.698e-05,6.3094e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,48,0.032708,0.00046726,0.0003563,4.4858e-05,6.2912e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,66,0.032867,0.00046953,0.0003563,4.7105e-05,6.3104e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,64,0.032851,0.0004693,0.0003563,4.6881e-05,6.3084e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,36,0.032601,0.00046573,0.0003563,4.3341e-05,6.2821e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,40,0.032637,0.00046624,0.0003563,4.3846e-05,6.2851e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,33,0.032579,0.00046541,0.0003563,4.3022e-05,6.2791e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,34,0.032586,0.00046551,0.0003563,4.3119e-05,6.2801e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,32,0.03257,0.00046529,0.0003563,4.2896e-05,6.2791e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,18,0.032383,0.00046262,0.0003563,4.0245e-05,6.2639e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,24,0.032462,0.00046375,0.0003563,4.1369e-05,6.268e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,20,0.032407,0.00046296,0.0003563,4.0583e-05,6.2649e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,72,0.032916,0.00047023,0.0003563,4.7805e-05,6.3144e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,68,0.032881,0.00046972,0.0003563,4.7299e-05,6.3114e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,80,0.032989,0.00047128,0.0003563,4.8843e-05,6.3215e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,96,0.033126,0.00047323,0.0003563,5.0777e-05,6.3377e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,136,0.033388,0.00047697,0.0003563,5.4473e-05,6.3861e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,160,0.033892,0.00048418,0.0003563,6.1648e-05,6.4174e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,192,0.033867,0.00048381,0.0003563,6.1235e-05,6.4599e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,144,0.033383,0.0004769,0.0003563,5.4393e-05,6.3972e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,129,0.033399,0.00047712,0.0003563,5.4636e-05,6.377e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,128,0.033402,0.00047718,0.0003563,5.4689e-05,6.376e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,130,0.033395,0.00047707,0.0003563,5.4583e-05,6.377e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,132,0.033392,0.00047702,0.0003563,5.4534e-05,6.3791e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,386,0.035264,0.00050378,0.0003563,8.0953e-05,6.7124e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,388,0.03524,0.00050343,0.0003563,8.0609e-05,6.7134e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,385,0.035263,0.00050376,0.0003563,8.0939e-05,6.7114e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,384,0.035262,0.00050375,0.0003563,8.0925e-05,6.7104e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,257,0.034331,0.00049045,0.0003563,6.779e-05,6.5437e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,256,0.034331,0.00049045,0.0003563,6.7794e-05,6.5437e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,258,0.03432,0.00049028,0.0003563,6.7622e-05,6.5447e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,260,0.03432,0.00049029,0.0003563,6.7631e-05,6.5467e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,288,0.034305,0.00049008,0.0003563,6.738e-05,6.5851e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,272,0.034319,0.00049028,0.0003563,6.7601e-05,6.5639e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,320,0.03479,0.000497,0.0003563,7.4259e-05,6.6265e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,264,0.034317,0.00049024,0.0003563,6.757e-05,6.5538e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,544,0.036171,0.00051672,0.0003563,9.3692e-05,6.9195e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,520,0.035696,0.00050994,0.0003563,8.6942e-05,6.8882e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,576,0.036182,0.00051688,0.0003563,9.3808e-05,6.9619e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,528,0.035707,0.00051011,0.0003563,8.7095e-05,6.8983e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,448,0.035239,0.00050342,0.0003563,8.0509e-05,6.7942e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,400,0.03524,0.00050342,0.0003563,8.058e-05,6.7316e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,392,0.035249,0.00050356,0.0003563,8.0729e-05,6.7205e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,416,0.035241,0.00050344,0.0003563,8.0575e-05,6.7528e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,512,0.03572,0.00051029,0.0003563,8.7302e-05,6.8781e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,514,0.035722,0.00051032,0.0003563,8.7326e-05,6.8791e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,513,0.035721,0.0005103,0.0003563,8.7314e-05,6.8791e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,516,0.035724,0.00051034,0.0003563,8.7349e-05,6.8811e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,769,0.037615,0.00053735,0.0003563,0.000114,7.2356e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,640,0.036656,0.00052365,0.0003563,0.00010049,7.0447e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,770,0.037616,0.00053737,0.0003563,0.00011402,7.2377e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,768,0.037614,0.00053734,0.0003563,0.00011399,7.2346e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,800,0.037579,0.00053685,0.0003563,0.00011345,7.2871e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,776,0.037543,0.00053633,0.0003563,0.00011297,7.2478e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,784,0.037564,0.00053663,0.0003563,0.00011325,7.2619e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,772,0.037617,0.00053739,0.0003563,0.00011404,7.2387e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,832,0.037555,0.00053649,0.0003563,0.00011304,7.3417e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1025,0.039042,0.00055775,0.0003563,0.00013415,7.4821e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,896,0.038029,0.00054327,0.0003563,0.00011972,7.4356e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1024,0.039042,0.00055774,0.0003563,0.00013414,7.4811e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1408,0.041309,0.00059012,0.0003563,0.00016589,8.1169e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1538,0.042441,0.0006063,0.0003563,0.00018192,8.2695e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1536,0.042439,0.00060627,0.0003563,0.00018189,8.2685e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1537,0.04244,0.00060629,0.0003563,0.00018191,8.2685e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1040,0.038934,0.00055621,0.0003563,0.0001326,7.4942e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1032,0.039056,0.00055794,0.0003563,0.00013434,7.4882e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1028,0.039045,0.00055779,0.0003563,0.00013419,7.4841e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1026,0.039043,0.00055776,0.0003563,0.00013417,7.4831e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1088,0.039476,0.00056394,0.0003563,0.00014027,7.5568e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
Bloom-176B,Decoding_66corex8,8,24,1152,0.039902,0.00057003,0.0003563,0.00014629,7.6326e-06,1.6077e-05,6.5062e-06,3.5997e-05,1.2316e-06
